date,store_id,sales,year,month,quarter,weekofyear,is_month_start,is_month_end,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_3_mean,rolling_6_mean,cluster
2013-08-31,34,11076459.36,2013,8,3,35,0,1,310721.23,967428.89,4367642.9,1242388.48,1725412.26,1881931.006666664,3388169.8633333314,0
2013-08-31,119,147661.5,2013,8,3,35,0,1,4803875.24,947659.9,3179616.67,11277662.21,5358891.66,2977050.6033333163,4036167.87,0
2013-08-31,162,2207234.68,2013,8,3,35,0,1,4049300.22,5352049.82,7275752.130000001,2836639.52,1005703.84,5559034.056666653,3735409.686666664,2
2013-08-31,35,1159376.5,2013,8,3,35,0,1,2883446.51,5552624.53,8163005.77,2400287.96,7698804.08,5533025.60333333,4698219.279999998,0
2013-08-31,90,3474537.6,2013,8,3,35,0,1,3353543.08,2117096.38,13232357.86,4248036.140000001,4315768.86,6234332.439999997,6158624.348333333,2
2013-08-31,19,6740282.1,2013,8,3,35,0,1,2010829.4,339490.05,1390733.2,897170.4,1567883.16,1247017.5499999989,2365510.188333332,0
2013-08-31,2,8345550.27,2013,8,3,35,0,1,448449.95,5246166.98,6755253.71,4045112.8,5374075.91,4149956.880000001,3920856.423333334,2
2013-08-31,36,4042720.83,2013,8,3,35,0,1,1923987.06,2761677.3,4385811.0,4322488.77,22261.38,3023825.119999995,3063661.9433333315,0
2013-08-31,102,9118056.88,2013,8,3,35,0,1,5232662.32,6623868.37,4470709.44,738607.37,147284.8,5442413.376666655,4230471.95,0
2013-08-31,127,5723903.19,2013,8,3,35,0,1,9341240.51,5111340.89,4698522.96,37198.71,11905467.11,6383701.4533333145,3665494.24,2
2013-08-31,184,8252995.119999999,2013,8,3,35,0,1,5306733.6,4568565.58,796869.76,3316752.84,1797980.96,3557389.646666655,3421362.4333333336,2
2013-08-31,91,7994393.99,2013,8,3,35,0,1,7149182.37,3170062.0700000003,1613624.88,3509556.87,2397452.96,3977623.106666662,5907525.101666667,1
2013-08-31,21,612975.0,2013,8,3,35,0,1,13593517.13,1865774.12,7049982.06,3048369.14,4533654.4,7503091.103333332,5070475.654999998,1
2013-08-31,31,14056559.25,2013,8,3,35,0,1,1628051.7,4434222.03,6725245.19,205078.9,3008605.18,4262506.306666666,2539280.5333333323,2
2013-08-31,165,7349382.76,2013,8,3,35,0,1,733144.86,993370.78,4501972.03,7662269.189999999,3976329.3,2076162.5566666524,4453940.288333331,0
2013-08-31,98,1266444.08,2013,8,3,35,0,1,1445647.69,5446483.78,663565.87,7242233.68,11532436.18,2518565.779999994,3190732.1233333326,2
2013-08-31,25,3416445.3,2013,8,3,35,0,1,4434821.5200000005,1675969.26,3600541.23,1662619.04,533877.42,3237110.670000002,2874592.236666666,0
2013-08-31,122,4157848.97,2013,8,3,35,0,1,273121.4,4692407.19,1541888.16,1803260.44,2549129.88,2169138.9166666493,2350424.4299999992,0
2013-08-31,121,10623568.31,2013,8,3,35,0,1,967912.14,2733904.92,614155.44,5183652.9,115131.28,1438657.4999999823,3370733.396666667,0
2013-08-31,97,2730578.71,2013,8,3,35,0,1,8817469.370000001,1825956.66,10072661.95,10765240.87,11690854.89,6905362.659999996,6940685.503333333,1
2013-08-31,168,5160839.25,2013,8,3,35,0,1,5741187.33,4126122.69,1394231.39,794170.41,13059451.97,3753847.136666657,2594743.071666665,0
2013-08-31,169,2237624.06,2013,8,3,35,0,1,5072674.68,1397040.8199999998,11610572.1,76595.16,8195710.939999999,6026762.533333324,5168120.023333332,1
2013-08-31,183,2515262.54,2013,8,3,35,0,1,390181.35,4022114.61,4615323.14,1997912.28,1321497.5399999998,3009206.366666654,3526422.895000001,2
2013-08-31,27,7913200.96,2013,8,3,35,0,1,7160782.13,674012.5,2448030.02,1776857.04,2577712.68,3427608.2166666663,4357347.946666665,1
2013-08-31,23,14235661.56,2013,8,3,35,0,1,2726773.08,15952980.17,708680.8,1737103.23,2105640.93,6462811.350000002,5522359.079999998,0
2013-08-31,96,3710239.52,2013,8,3,35,0,1,5367551.109999999,14008504.83,3589001.34,3009181.83,3183809.8200000003,7655019.093333326,6220066.449999999,0
2013-08-31,99,9114047.67,2013,8,3,35,0,1,1844174.67,8511054.010000002,4077969.01,2381955.79,4105638.07,4811065.896666658,3122173.5383333326,1
2013-08-31,167,6161449.4,2013,8,3,35,0,1,5817754.09,7332576.21,1830094.64,8203118.08,2875019.2800000003,4993474.979999987,5926811.9016666645,0
2013-08-31,28,1347413.41,2013,8,3,35,0,1,1637110.64,2294443.12,3116511.49,5955416.35,8442729.11,2349355.083333333,2347673.274999998,0
2013-08-31,123,1796229.0,2013,8,3,35,0,1,1626392.46,5427688.94,748854.75,9457702.1,2601821.88,2600978.71666665,4351439.61,1
2013-08-31,170,311286.4,2013,8,3,35,0,1,6825279.449999999,6060532.35,4448005.12,6866972.98,1073146.14,5777938.973333324,5963571.713333331,2
2013-08-31,95,405639.98,2013,8,3,35,0,1,2872503.66,5368583.11,2624620.51,275290.18,6412641.89,3621902.426666659,2302934.541666666,2
2013-08-31,166,5179162.32,2013,8,3,35,0,1,4682121.3,8254903.04,1284837.33,5247994.22,3016908.0700000003,4740620.556666653,4885039.706666664,0
2013-08-31,29,410822.1,2013,8,3,35,0,1,5605432.9,14633535.6,12906768.37,1660915.1,448130.0,11048578.956666663,6762045.241666666,0
2013-08-31,100,4988220.38,2013,8,3,35,0,1,3898811.65,1411443.12,2582238.73,1045148.53,1187059.94,2630831.1666666563,2897855.9633333324,2
2013-08-31,124,3888554.6,2013,8,3,35,0,1,770190.94,8290660.09,2139756.96,2459367.52,6293930.78,3733535.99666665,3045360.248333333,0
2013-08-31,94,5025131.69,2013,8,3,35,0,1,3723759.09,3245870.66,189809.52,2071890.8,2942796.03,2386479.756666658,3120170.958333333,2
2013-08-31,120,5363201.8100000005,2013,8,3,35,0,1,4003233.62,7374833.779999999,9034760.86,10975747.69,7587124.11,6804276.086666648,5476272.738333332,0
2013-08-31,89,11357242.25,2013,8,3,35,0,1,1596819.27,787795.47,3707018.79,4488608.52,2224575.0,2030544.5099999963,3594651.0383333326,0
2013-08-31,18,3864167.78,2013,8,3,35,0,1,6261650.54,8495591.24,2755912.1,581404.85,7195224.4,5837717.959999997,5124117.386666666,0
2013-08-31,161,4574514.14,2013,8,3,35,0,1,5681609.52,3972640.17,543339.52,1340415.3,4938549.76,3399196.403333317,3323467.303333331,1
2013-08-31,37,819224.25,2013,8,3,35,0,1,234501.54,3599556.1100000003,8599809.92,1624696.73,2825186.4000000004,4144622.523333329,3832268.5049999976,2
2013-08-31,84,7189714.640000001,2013,8,3,35,0,1,6258540.15,6885521.0200000005,4641704.27,5029112.41,12930720.82,5928588.479999998,4284920.509999999,0
2013-08-31,156,7880897.54,2013,8,3,35,0,1,1750889.89,4078390.12,1205139.84,4012753.38,274810.62,2344806.6166666485,3153333.656666665,2
2013-08-31,45,5889545.91,2013,8,3,35,0,1,8346537.630000001,1304888.2,8379416.65,9951097.64,400497.9,6010280.826666663,5729289.826666665,0
2013-08-31,131,6810785.029999999,2013,8,3,35,0,1,5539325.05,606963.24,1781096.88,1082592.97,3389464.26,2642461.723333314,1968538.6283333327,0
2013-08-31,14,1437539.6,2013,8,3,35,0,1,7281055.09,7818474.89,74164.35,2971424.51,5638301.15,5057898.109999999,4264017.531666665,0
2013-08-31,105,4151214.0,2013,8,3,35,0,1,4748958.370000001,4086346.19,6653991.18,1724660.0,2979176.87,5163098.579999987,2901256.729999999,0
2013-08-31,24,1290521.64,2013,8,3,35,0,1,3143390.67,1217382.12,4931374.680000001,3363656.02,560857.1,3097382.490000002,3604334.898333332,0
2013-08-31,83,8722172.559999999,2013,8,3,35,0,1,1570227.28,56836.0,3999942.9,2112725.9400000004,1935637.0,1875668.726666664,2658211.753333333,1
2013-08-31,155,5436529.970000001,2013,8,3,35,0,1,2143994.2,3226800.37,5644663.46,2798408.29,2828990.83,3671819.343333315,3220131.8716666647,0
2013-08-31,46,68043.69,2013,8,3,35,0,1,939226.2,1476437.4600000002,3707176.2,5139293.67,5893882.609999999,2040946.619999996,4723338.693333331,2
2013-08-31,47,11439615.94,2013,8,3,35,0,1,276666.5,3502277.7,3529034.46,2725829.4,4728331.69,2435992.8866666616,2696504.831666665,2
2013-08-31,13,912165.88,2013,8,3,35,0,1,1410629.28,1048013.11,1811534.56,3302052.7,8215194.27,1423392.3166666655,2143186.6733333324,2
2013-08-31,82,1589708.28,2013,8,3,35,0,1,2301435.0,289160.3,5851226.52,10349263.77,1874276.4,2813940.606666664,3886796.0916666654,0
2013-08-31,154,263983.93,2013,8,3,35,0,1,16266926.82,8728862.07,3462361.5500000003,13742163.97,210583.1,9486050.146666648,8630746.986666666,1
2013-08-31,48,8705321.7,2013,8,3,35,0,1,1174171.9,7243840.82,6036891.140000001,1701908.79,480899.32,4818301.286666662,3309526.654999999,0
2013-08-31,132,5293686.09,2013,8,3,35,0,1,3515962.4,3453442.8,455625.5,396966.7,176706.82,2475010.2333333152,4152024.455,2
2013-08-31,106,10348538.44,2013,8,3,35,0,1,12335407.4,1100691.23,841143.8600000001,9250047.03,4269325.76,4759080.829999986,4395199.758333333,0
2013-08-31,81,663811.06,2013,8,3,35,0,1,732791.18,961026.28,3245628.79,1028817.24,1129225.3099999998,1646482.083333331,3724391.5716666654,0
2013-08-31,153,1212580.0,2013,8,3,35,0,1,2422508.31,12085403.91,6408477.6,2719943.92,7512428.11,6972129.939999983,5680100.929999999,2
2013-08-31,49,7849744.56,2013,8,3,35,0,1,5140117.81,29994.91,6619583.96,3967786.02,10155735.49,3929898.893333327,2971721.8916666643,0
2013-08-31,116,5176022.21,2013,8,3,35,0,1,973706.91,1674809.4,6359833.13,7891394.84,5626454.4,3002783.14666665,5199034.221666666,2
2013-08-31,50,563644.17,2013,8,3,35,0,1,3668595.75,6257196.46,461692.77,2910984.12,1280344.98,3462494.993333327,3245890.1649999977,2
2013-08-31,133,745188.22,2013,8,3,35,0,1,6465012.15,1886877.63,2293180.24,3000214.58,383585.8,3548356.673333316,3500578.1650000005,1
2013-08-31,175,6798424.48,2013,8,3,35,0,1,3448459.45,5649615.38,26982.36,4904487.3,1859908.52,3041685.7299999907,3397665.0849999995,1
2013-08-31,12,11445023.35,2013,8,3,35,0,1,12781615.42,4096692.51,7037921.87,3111710.6,969340.74,7972076.600000001,4908954.946666665,0
2013-08-31,44,2775517.2,2013,8,3,35,0,1,5831127.1,2315088.15,3575941.44,1581693.24,5890426.73,3907385.563333328,2724020.691666665,0
2013-08-31,130,2260103.96,2013,8,3,35,0,1,2658773.91,462827.3,4095628.26,598648.92,5554465.41,2405743.156666647,2780112.149999999,0
2013-08-31,173,1426118.1,2013,8,3,35,0,1,950751.59,3229748.91,269039.64,1155584.31,10061804.27,1483180.0466666585,2226004.446666666,2
2013-08-31,0,4832708.63,2013,8,3,35,0,1,1597139.29,4195727.26,2466259.99,4988497.25,4548670.08,2753042.18,4973027.263333333,2
2013-08-31,38,1001410.08,2013,8,3,35,0,1,5423665.92,15767690.03,1266981.64,91472.2,3064857.5,7486112.529999995,4417627.566666665,1
2013-08-31,128,6284176.5,2013,8,3,35,0,1,1265244.44,1708096.34,14860556.55,1432608.35,843462.8200000001,5944632.443333316,6963826.726666666,1
2013-08-31,88,2727209.87,2013,8,3,35,0,1,9459776.44,5934409.75,12395148.77,1518107.24,1964071.08,9263111.65333333,5857000.841666666,0
2013-08-31,160,6885077.2700000005,2013,8,3,35,0,1,232172.85,2060100.04,4433856.57,7820996.31,912470.52,2242043.153333317,3626071.3299999977,0
2013-08-31,39,1835547.52,2013,8,3,35,0,1,3736840.04,69153.96,5421853.42,1832910.4,2188757.67,3075949.1399999955,2523771.928333332,2
2013-08-31,103,7905950.07,2013,8,3,35,0,1,1382043.87,2012548.66,878478.86,1250073.3,8835864.61,1424357.1299999887,3407929.7949999995,0
2013-08-31,87,11575980.1,2013,8,3,35,0,1,107263.74,4916250.0,7692913.97,988028.9,8493423.0,4238809.236666665,2534828.403333333,2
2013-08-31,159,6309292.56,2013,8,3,35,0,1,215617.14,758808.69,1885030.3,4716970.99,1447264.2,953152.043333316,2042475.563333331,0
2013-08-31,40,7237946.18,2013,8,3,35,0,1,5177699.92,3200722.79,2029869.64,3507171.57,10161990.03,3469430.78333333,2891829.643333331,0
2013-08-31,17,1475518.4,2013,8,3,35,0,1,8645507.67,5485339.2,3487378.68,1548079.16,4991624.5200000005,5872741.849999998,4940498.918333332,0
2013-08-31,174,1626268.96,2013,8,3,35,0,1,1762466.04,10445512.71,5607330.71,2583700.8,7458674.479999999,5938436.486666658,5722721.081666667,0
2013-08-31,41,3247689.1500000004,2013,8,3,35,0,1,6076533.02,1588415.4,4369499.53,6137655.57,3925870.97,4011482.649999996,4014668.376666665,0
2013-08-31,129,9775765.47,2013,8,3,35,0,1,4151904.21,7210020.33,7128849.01,156553.22999999998,1041766.24,6163591.183333315,3859533.3766666655,1
2013-08-31,86,1995889.4,2013,8,3,35,0,1,3495347.42,4920819.07,4056433.66,2126417.56,5311752.609999999,4157533.383333333,4996524.238333333,1
2013-08-31,16,59413.44,2013,8,3,35,0,1,2496035.23,5854653.48,134378.4,2892495.27,6447480.67,2828355.703333332,4091404.924999999,0
2013-08-31,42,1148944.35,2013,8,3,35,0,1,983673.1,4058325.9,7593899.12,1400384.62,6010568.0600000005,4211966.039999994,3928153.154999999,2
2013-08-31,104,987454.08,2013,8,3,35,0,1,1101717.7999999998,7562199.11,2696723.77,1469634.5399999998,1434698.21,3786880.226666656,3038191.068333333,2
2013-08-31,85,4167602.19,2013,8,3,35,0,1,2020055.08,5307613.5,5736306.220000001,5687228.34,584786.58,4354658.266666665,4977786.594999999,2
2013-08-31,157,9073101.79,2013,8,3,35,0,1,2767833.35,1090641.84,53862.09,643625.9199999999,777959.53,1304112.4266666488,1519169.683333331,0
2013-08-31,43,5406325.670000001,2013,8,3,35,0,1,483996.3,8876425.379999999,10654663.490000002,4109544.77,7866477.28,6671695.056666662,6535039.781666665,1
2013-08-31,15,11965896.73,2013,8,3,35,0,1,10664545.87,1287390.21,5079504.54,427002.55,4119902.86,5677146.873333332,3235962.3033333323,2
2013-08-31,117,1965430.81,2013,8,3,35,0,1,2507524.09,90706.26,9526835.11,6175055.7,78586.59,4041688.486666649,3407988.58,2
2013-08-31,60,449441.6,2013,8,3,35,0,1,91104.0,224032.39,1268140.5,1482147.23,1468613.36,527758.9633333287,2097489.541666664,1
2013-08-31,68,1395344.1,2013,8,3,35,0,1,26643.98,1781567.7,1019641.51,1404410.96,3630379.89,942617.729999995,2305893.284999998,0
2013-08-31,73,5322273.73,2013,8,3,35,0,1,598985.28,8502688.47,1657022.48,888778.5,5910168.5,3586232.076666661,3461941.188333331,2
2013-08-31,143,5040816.79,2013,8,3,35,0,1,16560.05,4451705.37,7365778.9,10941764.16,295811.86000000004,3944681.439999985,4913727.204999999,0
2013-08-31,1,5645318.3100000005,2013,8,3,35,0,1,4082385.84,1158443.1800000002,5561803.600000001,1493874.95,5039252.74,3600877.5400000005,3270009.5216666665,2
2013-08-31,181,532843.78,2013,8,3,35,0,1,10940966.420000002,1213773.9,8834942.42,1945782.42,3987148.41,6996560.913333323,4771433.973333334,0
2013-08-31,142,55421.6,2013,8,3,35,0,1,1141007.29,6767113.49,2189950.25,3376004.6,6531335.96,3366023.676666651,3185748.619999999,0
2013-08-31,144,6602092.22,2013,8,3,35,0,1,1534675.63,4554012.17,822973.8,1348847.5099999998,7302247.78,2303887.199999985,1871660.0899999992,1
2013-08-31,110,4994378.24,2013,8,3,35,0,1,1338808.38,2478320.36,761869.2,2892834.64,5211502.2,1526332.646666651,3718983.886666665,0
2013-08-31,139,10679449.58,2013,8,3,35,0,1,5434149.71,1683720.3,161498.48,1754208.75,3228143.13,2426456.163333316,2873476.4399999995,1
2013-08-31,6,1454212.35,2013,8,3,35,0,1,2508561.16,1883711.12,3347453.99,2343783.51,3176854.79,2579908.7566666687,3233437.686666667,0
2013-08-31,3,9359580.08,2013,8,3,35,0,1,1541164.17,871412.91,2363820.0,8696640.46,6126485.77,1592132.3600000013,4091232.125,0
2013-08-31,112,1738938.36,2013,8,3,35,0,1,1062468.22,5668009.489999999,4684805.14,6454574.44,698811.7999999999,3805094.283333318,5460470.761666666,0
2013-08-31,5,7779691.11,2013,8,3,35,0,1,1834480.82,455562.4,1805768.55,8247364.73,422799.18,1365270.5900000012,3984975.685,0
2013-08-31,7,1344759.1,2013,8,3,35,0,1,1039471.36,1249888.78,4249331.920000001,640891.12,4577649.5,2179564.0200000014,1951083.7433333336,1
2013-08-31,140,1734642.45,2013,8,3,35,0,1,1047428.01,452151.05,6171637.86,3331678.8600000003,5124023.79,2557072.3066666485,2702599.773333333,0
2013-08-31,71,655870.66,2013,8,3,35,0,1,698301.12,7497289.899999999,1119033.9,1014706.98,5411890.109999999,3104874.973333326,2819293.2333333306,1
2013-08-31,64,7717890.77,2013,8,3,35,0,1,215850.05,5931044.8100000005,2438274.12,4254830.4,4760640.29,2861722.993333328,2302462.976666664,2
2013-08-31,72,4299650.92,2013,8,3,35,0,1,141031.53,2483924.24,4478490.08,3833876.12,10956835.6,2367815.283333327,3228100.414999997,0
2013-08-31,61,116979.54,2013,8,3,35,0,1,4330536.89,10879860.8,432403.44,2048963.02,3035697.16,5214267.043333328,4380014.566666664,0
2013-08-31,182,985894.59,2013,8,3,35,0,1,759506.15,3932574.85,2587344.94,2001423.87,604991.8400000001,2426475.313333322,3521186.906666668,2
2013-08-31,4,1587325.54,2013,8,3,35,0,1,1986891.21,549686.08,11008677.18,1709891.28,3247480.62,4515084.823333335,4335806.283333333,0
2013-08-31,66,556447.74,2013,8,3,35,0,1,1570166.34,4094187.65,5353312.96,1207518.12,1662713.61,3672555.649999995,3119450.4116666648,2
2013-08-31,146,11074232.28,2013,8,3,35,0,1,200351.8,1623868.62,249031.31,7035524.74,1518917.73,691083.9099999845,3518547.445,0
2013-08-31,111,5221626.18,2013,8,3,35,0,1,1240.89,8533603.17,3850377.35,483543.2,1310720.4,4128407.136666653,3577207.9516666657,1
2013-08-31,141,4372327.05,2013,8,3,35,0,1,4193354.02,465784.19,6361832.15,8314863.189999999,718950.23,3673656.7866666494,4053485.0016666655,2
2013-08-31,65,152017.8,2013,8,3,35,0,1,1402816.54,7028767.409999999,369390.16,6997525.24,6580454.69,2933658.036666661,3184260.8716666643,0
2013-08-31,69,4321920.5,2013,8,3,35,0,1,1278337.26,1650630.25,142444.9,9260544.49,2552361.34,1023804.136666663,2179005.4699999974,2
2013-08-31,62,3891630.96,2013,8,3,35,0,1,6622447.08,4986434.49,2399376.72,7873632.46,4270056.29,4669419.429999995,5345035.494999997,0
2013-08-31,67,11082706.14,2013,8,3,35,0,1,3795405.16,1037897.45,6853211.390000001,578637.6,1278325.0,3895504.666666662,3459424.7783333305,0
2013-08-31,137,2633692.14,2013,8,3,35,0,1,4094378.0,3012837.89,6323795.7700000005,3517687.77,3836462.7,4477003.886666648,5536700.148333333,1
2013-08-31,70,1584493.54,2013,8,3,35,0,1,992444.04,156949.1,3371313.3000000003,82619.75,748336.6,1506902.1466666618,1986853.736666664,2
2013-08-31,145,384948.3,2013,8,3,35,0,1,8467864.34,3368572.48,3091648.16,9524754.54,399724.4,4976028.326666652,4493009.488333332,0
2013-08-31,63,1658097.16,2013,8,3,35,0,1,6303081.78,5851428.44,3445662.66,2368922.46,2060474.4,5200057.626666662,3345089.5583333317,0
2013-08-31,138,2797461.64,2013,8,3,35,0,1,9095545.73,3608474.91,2994011.58,1536784.7,12035.7,5232677.406666648,3387935.785,0
2013-09-30,31,4916518.38,2013,9,3,40,0,1,14056559.25,1628051.7,4434222.03,876687.42,891350.4400000001,6706277.659999999,4847860.591666666,2
2013-09-30,61,6833146.53,2013,9,3,40,0,1,116979.54,4330536.89,10879860.8,3635420.62,2832886.11,5109125.743333328,4058017.319999997,0
2013-09-30,85,5105991.75,2013,9,3,40,0,1,4167602.19,2020055.08,5307613.5,1908673.4,4127168.0,3831756.9233333305,4724515.569999999,2
2013-09-30,157,5466607.61,2013,9,3,40,0,1,9073101.79,2767833.35,1090641.84,2569580.04,397997.76,4310525.6599999815,2924082.328333331,0
2013-09-30,138,10476731.09,2013,9,3,40,0,1,2797461.64,9095545.73,3608474.91,455852.15,2927306.02,5167160.759999981,3598048.608333333,0
2013-09-30,64,5743125.32,2013,9,3,40,0,1,7717890.77,215850.05,5931044.8100000005,89500.32,1951663.14,4621595.209999994,2879639.7049999977,2
2013-09-30,183,3743817.63,2013,9,3,40,0,1,2515262.54,390181.35,4022114.61,1500564.4400000002,6737481.23,2309186.1666666544,3612647.938333334,2
2013-09-30,52,270689.76,2013,9,3,40,0,1,2048809.12,4048731.34,872468.52,512994.67,1383671.23,2323336.3266666606,2761017.908333331,1
2013-09-30,170,1226326.5,2013,9,3,40,0,1,311286.4,6825279.449999999,6060532.35,1620959.63,225102.8,4399032.733333323,4870957.283333331,2
2013-09-30,71,11432972.29,2013,9,3,40,0,1,655870.66,698301.12,7497289.899999999,158339.43,8481744.52,2950487.22666666,2759487.1799999974,1
2013-09-30,27,6896638.319999999,2013,9,3,40,0,1,7913200.96,7160782.13,674012.5,2056263.11,7240065.31,5249331.863333333,5380071.933333332,1
2013-09-30,153,603553.44,2013,9,3,40,0,1,1212580.0,2422508.31,12085403.91,5901409.32,4780135.31,5240164.073333316,5428873.609999999,2
2013-09-30,176,2342270.13,2013,9,3,40,0,1,5696147.47,6208887.5600000005,6312153.41,775333.29,6087592.17,6072396.146666657,4382754.018333333,2
2013-09-30,163,2850326.69,2013,9,3,40,0,1,353514.04000000004,2931363.47,2409016.96,190804.53,2318779.51,1897964.8233333204,1291123.7999999975,0
2013-09-30,23,4466519.49,2013,9,3,40,0,1,14235661.56,2726773.08,15952980.17,5285138.23,56420.600000000006,10971804.93666667,7605452.134999998,0
2013-09-30,112,1096637.64,2013,9,3,40,0,1,1738938.36,1062468.22,5668009.489999999,5827881.26,4881558.23,2823138.689999984,4674531.414999998,0
2013-09-30,95,9187767.83,2013,9,3,40,0,1,405639.98,2872503.66,5368583.11,1353388.45,651595.8099999999,2882242.2499999925,2324659.508333333,2
2013-09-30,15,3523919.96,2013,9,3,40,0,1,11965896.73,10664545.87,1287390.21,443378.65,7941525.260000001,7972610.936666665,5159111.333333332,2
2013-09-30,172,843177.28,2013,9,3,40,0,1,7853717.91,7250220.569999999,1869945.44,6982232.789999999,9966042.2,5657961.306666657,8499586.725,1
2013-09-30,140,3754878.75,2013,9,3,40,0,1,1734642.45,1047428.01,452151.05,2188073.64,9088284.81,1078073.8366666485,2436427.0383333326,0
2013-09-30,130,7960797.280000001,2013,9,3,40,0,1,2260103.96,2658773.91,462827.3,4230989.02,292433.28,1793901.7233333138,3057021.323333333,0
2013-09-30,55,3048562.93,2013,9,3,40,0,1,1306484.96,3705067.39,4552450.98,1419151.2,1971830.94,3188001.109999995,2182007.1799999974,2
2013-09-30,73,740146.88,2013,9,3,40,0,1,5322273.73,598985.28,8502688.47,7596508.21,5987130.0,4807982.493333328,4200857.059999998,2
2013-09-30,82,12825437.84,2013,9,3,40,0,1,1589708.28,2301435.0,289160.3,1642824.38,824596.46,1393434.5266666643,2426870.176666666,0
2013-09-30,56,1320579.9,2013,9,3,40,0,1,1679386.93,2072953.76,2965866.34,2671760.91,3256286.95,2239402.343333328,2119591.339999997,2
2013-09-30,154,630798.28,2013,9,3,40,0,1,263983.93,16266926.82,8728862.07,8776821.41,801018.22,8419924.273333317,6384383.646666665,1
2013-09-30,107,231283.68,2013,9,3,40,0,1,3547845.43,7129760.720000001,53003.73,7762761.76,6001700.62,3576869.9599999874,3673259.426666666,0
2013-09-30,129,1705545.53,2013,9,3,40,0,1,9775765.47,4151904.21,7210020.33,669133.74,3173085.19,7045896.66999998,5462735.416666666,1
2013-09-30,62,11226110.87,2013,9,3,40,0,1,3891630.96,6622447.08,4986434.49,2850590.7800000003,1073046.04,5166837.509999995,4681368.57833333,0
2013-09-30,57,12136954.37,2013,9,3,40,0,1,282866.41,3967112.62,3485699.92,5038087.79,8598785.98,2578559.6499999957,2623664.909999998,0
2013-09-30,124,2536692.4,2013,9,3,40,0,1,3888554.6,770190.94,8290660.09,1836805.7,615024.37,4316468.543333315,3283558.095,0
2013-09-30,177,3224389.22,2013,9,3,40,0,1,1393206.1,49794.21,9497.94,16601442.71,11022127.54,484166.083333324,3402489.4966666666,1
2013-09-30,16,1583589.62,2013,9,3,40,0,1,59413.44,2496035.23,5854653.48,3270569.8,6080017.27,2803367.3833333314,3619224.619999999,0
2013-09-30,86,4233233.42,2013,9,3,40,0,1,1995889.4,3495347.42,4920819.07,11608485.15,5371447.45,3470685.2966666664,4974769.545,1
2013-09-30,169,5450094.47,2013,9,3,40,0,1,2237624.06,5072674.68,1397040.8199999998,7520590.14,1897685.6,2902446.5199999907,5528291.506666665,1
2013-09-30,116,1712461.9600000002,2013,9,3,40,0,1,5176022.21,973706.91,1674809.4,12803841.36,1398896.71,2608179.5066666496,4746472.116666666,2
2013-09-30,119,5742770.8100000005,2013,9,3,40,0,1,147661.5,4803875.24,947659.9,2077052.92,6010021.89,1966398.879999983,2181167.751666666,0
2013-09-30,179,6124742.609999999,2013,9,3,40,0,1,7566015.23,4953860.58,2257049.06,9123206.31,2740165.52,4925641.623333323,7181496.001666668,2
2013-09-30,48,296148.8,2013,9,3,40,0,1,8705321.7,1174171.9,7243840.82,2831459.99,1557917.78,5707778.139999994,4476762.14,0
2013-09-30,51,35640.6,2013,9,3,40,0,1,4626335.970000001,1370064.42,654138.76,3638117.09,2245440.98,2216846.3833333272,3307731.981666665,2
2013-09-30,158,59058.9,2013,9,3,40,0,1,5906830.3100000005,8249649.01,491305.95,7785157.69,1346843.56,4882595.089999981,5282037.413333331,0
2013-09-30,42,3518388.54,2013,9,3,40,0,1,1148944.35,983673.1,4058325.9,3968704.65,5653154.01,2063647.783333328,3886246.443333332,2
2013-09-30,9,7547586.18,2013,9,3,40,0,1,7475760.59,32835.4,1580730.48,128486.04,4187163.5,3029775.4900000007,2254166.306666666,0
2013-09-30,76,4734738.76,2013,9,3,40,0,1,3182035.68,1605282.8,4627615.12,1203499.31,1027833.4,3138311.1999999955,3539706.433333332,2
2013-09-30,34,2748498.47,2013,9,3,40,0,1,11076459.36,310721.23,967428.89,6843456.77,1901102.82,4118203.159999997,5027181.676666665,0
2013-09-30,91,36498.96,2013,9,3,40,0,1,7994393.99,7149182.37,3170062.0700000003,1383174.31,233786.15,6104546.143333328,6654997.954999999,1
2013-09-30,104,2990730.51,2013,9,3,40,0,1,987454.08,1101717.7999999998,7562199.11,225969.87,2183081.79,3217123.663333323,2957827.6583333327,2
2013-09-30,22,2853452.25,2013,9,3,40,0,1,1892152.89,6028253.52,9116567.88,1922612.79,805135.55,5678991.430000001,4417302.443333332,2
2013-09-30,21,1172708.17,2013,9,3,40,0,1,612975.0,13593517.13,1865774.12,4104543.81,5694831.45,5357422.083333333,4664576.631666665,1
2013-09-30,49,2154386.29,2013,9,3,40,0,1,7849744.56,5140117.81,29994.91,264628.11,4274768.45,4339952.426666661,3618714.981666665,0
2013-09-30,126,2465082.9,2013,9,3,40,0,1,6184907.19,5380261.96,15993552.44,8646683.92,3051890.39,9186240.529999984,8562096.366666665,0
2013-09-30,132,1856906.72,2013,9,3,40,0,1,5293686.09,3515962.4,3453442.8,10092776.6,1967125.55,4087697.096666649,4968144.353333333,2
2013-09-30,108,5945375.1,2013,9,3,40,0,1,929822.52,3967146.07,4417583.41,1052126.3,7016112.57,3104850.6666666525,3019439.308333333,0
2013-09-30,77,1591882.23,2013,9,3,40,0,1,2508786.34,1119563.36,4892330.44,6139633.220000001,2484710.77,2840226.713333329,4480038.151666665,1
